228782531623780352, 238.9871, 48.0042, 3.2986, 0.00041, J155556.8+480015.1, 238.9867, 48.0042, 2.39080
296900180244955136, 240.3598, 39.7845, 3.0392, 0.00022, J160126.3+394704.0, 240.3596, 39.7844, 2.82690
395417751612555264, 240.6865, 32.6769, 3.0106, 0.00025, J160244.7+324036.6, 240.6863, 32.6768, 2.97450
297182709124431872, 241.0582, 39.8561, 3.1302, 0.00031, J160413.9+395121.9, 241.0579, 39.8561, 3.16330
392321520485007360, 242.5753, 25.6003, 3.4263, 0.00027, J161018.0+253600.9, 242.5750, 25.6003, 3.45250
97330876077047808, 242.6902, 0.9578, 2.9430, 0.00016, J161045.6+005728.1, 242.6900, 0.9578, 2.27550
229345559670947840, 242.8315, 44.1956, 4.0222, 0.00029, J161119.5+441144.0, 242.8312, 44.1956, 3.98110
396543637900492800, 246.6104, 27.8590, 5.2751, 0.00003, J162626.5+275132.4, 246.6104, 27.8590, 4.31150
396543637900492800, 246.6104, 27.8590, 5.2751, 0.00003, J162626.5+275132.4, 246.6104, 27.8590, 4.49540
376840143966830592, 246.7216, 35.2813, 2.7442, 0.00038, J162653.1+351652.7, 246.7212, 35.2813, 2.17520
298026097755291648, 247.6759, 33.0762, 3.2361, 0.00008, J163042.2+330434.2, 247.6758, 33.0762, 2.18860
396825121488109568, 248.3166, 26.1030, 3.0585, 0.00038, J163315.9+260610.7, 248.3163, 26.1030, 2.93600
330396881672732672, 249.0140, 38.1896, 3.5750, 0.00023, J163603.3+381122.3, 249.0137, 38.1895, 3.54240
176708767822381056, 249.0390, 46.3319, 3.2046, 0.00022, J163609.3+461954.9, 249.0388, 46.3319, 2.20050
176708769625931776, 249.2465, 48.1676, 2.2712, 0.00020, J163659.1+481003.1, 249.2463, 48.1675, 2.25540
377403163566669824, 249.5376, 32.6654, 2.9315, 0.00008, J163809.0+323955.2, 249.5375, 32.6653, 2.35060
378247625322790912, 253.2076, 29.6831, 2.4650, 0.00006, J165249.8+294059.0, 253.2075, 29.6831, 2.17980
378247625238904832, 253.7254, 30.4239, 3.0858, 0.00036, J165454.0+302526.0, 253.7250, 30.4239, 3.05680
100146045798842368, 257.4626, 57.0538, 2.5441, 0.00014, J170951.0+570313.7, 257.4625, 57.0538, 2.35900
276915143131004928, 313.9630, -0.8039, 3.2718, 0.00007, J205551.1-004814.1, 313.9629, -0.8039, 3.17590
179804721756766208, 318.2203, -7.4522, 2.5659, 0.00025, J211252.8-072707.9, 318.2200, -7.4522, 2.48860
277759568782557184, 318.6831, -0.9258, 3.4032, 0.00022, J211443.9-005532.7, 318.6829, -0.9257, 3.44240
278041386912055296, 320.9899, -0.8973, 3.5826, 0.00029, J212357.5-005350.1, 320.9896, -0.8972, 2.78110
278041386912055296, 320.9899, -0.8973, 3.5826, 0.00029, J212357.5-005350.1, 320.9896, -0.8972, 3.11010
278041386912055296, 320.9899, -0.8973, 3.5826, 0.00029, J212357.5-005350.1, 320.9896, -0.8972, 3.62660
181493865147006976, 327.8209, -7.1315, 2.5074, 0.00003, J215117.0-070753.3, 327.8208, -7.1315, 3.11870
202886208370507776, 335.8740, -8.3484, 3.1039, 0.00029, J222329.7-082054.0, 335.8737, -8.3483, 2.96500
106340028635938816, 338.6606, 0.9584, 2.7940, 0.00016, J223438.5+005730.0, 338.6604, 0.9583, 2.81780
208235581421912064, 339.6132, 13.9091, 3.5157, 0.00031, J223827.1+135432.6, 339.6129, 13.9091, 3.56160
208235579719024640, 340.7314, 12.7071, 4.4332, 0.00012, J224255.5+124225.6, 340.7312, 12.7071, 3.71740
208515951216295936, 342.0984, 12.9531, 3.0325, 0.00006, J224823.6+125711.3, 342.0983, 12.9531, 3.01640
208515953271504896, 343.1935, 14.4238, 4.8005, 0.00017, J225246.4+142525.7, 343.1933, 14.4238, 4.74860
208797419133992960, 344.4097, 14.6362, 3.2330, 0.00017, J225738.3+143810.4, 344.4096, 14.6362, 2.65200
181775570697191424, 350.1045, -10.7074, 3.5774, 0.00034, J232025.0-104226.7, 350.1042, -10.7074, 3.61060
209923305023471616, 350.3145, 14.3588, 2.5376, 0.00037, J232115.4+142131.5, 350.3142, 14.3587, 2.57300
193034570554146816, 359.2606, -0.8067, 3.0107, 0.00020, J235702.5-004824.0, 359.2604, -0.8067, 2.48010
