112249474700541952, 19.6973, 0.7819, 2.66566, J011847.34+004654.9, 2.664, 51789, 398, 455
186278999306010624, 19.7705, -10.0867, 2.25900, J011904.92-100512.2, 2.260, 52163, 661, 315
119568270180220928, 19.7878, 14.1875, 2.20636, J011909.07+141115.0, 2.206, 51893, 424, 314
185997585612275712, 19.9221, -9.0505, 2.32020, J011941.30-090301.8, 2.321, 52177, 660, 590
119568269995671552, 20.0201, 14.1857, 4.72931, J012004.82+141108.3, 4.729, 51893, 424, 270
112249475463905280, 20.0833, 0.1265, 4.10204, J012019.99+000735.5, 4.101, 51789, 398, 637
119568270062780416, 20.0849, 13.4093, 2.56736, J012020.36+132433.6, 2.567, 51893, 424, 286
112531069319774208, 20.3119, -0.2771, 2.38160, J012114.86-001637.3, 2.386, 51817, 399, 308
112531069638541312, 20.4489, 0.4552, 2.22431, J012147.74+002718.7, 2.225, 51817, 399, 384
119568270935195648, 20.4835, 14.8066, 2.87026, J012156.03+144823.8, 2.865, 51893, 424, 494
119568270440267776, 20.5463, 15.1540, 4.46000, J012211.11+150914.3, 4.460, 51893, 424, 376
119568269756596224, 20.6276, 13.5772, 3.01079, J012230.62+133437.8, 3.013, 51893, 424, 213
119568269764984832, 20.6330, 13.6613, 3.06348, J012231.91+133940.8, 3.065, 51893, 424, 215
186278998882385920, 20.7551, -10.4508, 2.21306, J012301.21-102703.0, 2.213, 52163, 661, 214
112531069600792576, 21.0157, 0.7424, 3.83426, J012403.77+004432.7, 3.834, 51817, 399, 375
112531069084893184, 21.1262, -0.8888, 2.24738, J012430.27-005319.5, 2.248, 51817, 399, 252
186278998358097920, 21.2893, -10.7169, 4.49192, J012509.42-104300.8, 4.491, 52163, 661, 89
112531068623519744, 21.3215, -0.3080, 2.27802, J012517.15-001828.9, 2.278, 51817, 399, 142
186279000178425856, 21.3240, -8.4119, 2.43308, J012517.75-082442.6, 2.434, 52163, 661, 523
186278998215491584, 21.3786, -10.4611, 3.35169, J012530.85-102739.8, 3.351, 52163, 661, 55
186278998462955520, 21.5151, -10.0208, 2.30174, J012603.63-100114.9, 2.297, 52163, 661, 114
119849766803734528, 21.5275, 14.4739, 2.77467, J012606.60+142826.0, 2.775, 51898, 425, 355
119568271274934272, 21.7348, 15.6119, 3.22703, J012656.36+153643.0, 3.267, 51893, 424, 575
119849766447218688, 21.7405, 14.0352, 2.24929, J012657.71+140206.8, 2.248, 51898, 425, 270
186278998068690944, 21.8958, -10.5859, 2.21489, J012734.99-103509.1, 2.214, 52163, 661, 20
119849766480773120, 21.9492, 14.0954, 2.49038, J012747.80+140543.2, 2.490, 51898, 425, 278
119568271505620992, 22.2751, 14.9853, 3.84040, J012906.02+145907.2, 3.864, 51893, 424, 630
119849767181221888, 22.5515, 15.5328, 2.35236, J013012.35+153158.1, 2.353, 51898, 425, 445
186560405521301504, 22.5664, -10.0581, 2.24392, J013015.94-100329.3, 2.244, 52147, 662, 305
186560405080899584, 23.1782, -9.7171, 4.26410, J013242.76-094301.6, 4.264, 52147, 662, 200
119849767680344064, 23.1844, 15.2494, 2.48114, J013244.25+151457.7, 2.482, 51898, 425, 564
112812557919584256, 23.2058, 0.4408, 3.16641, J013249.38+002627.0, 3.183, 51820, 400, 484
186560404816658432, 23.2593, -10.3588, 2.29580, J013302.23-102131.5, 2.311, 52147, 662, 137
186560404976041984, 23.2803, -9.7059, 2.33115, J013307.26-094221.1, 2.334, 52147, 662, 175
119849767638401024, 23.3241, 14.7168, 3.23193, J013317.78+144300.4, 3.231, 51898, 425, 554
112812556699041792, 23.4667, -0.2864, 3.61692, J013351.99-001711.0, 3.617, 51820, 400, 193
186560406234333184, 23.6486, -9.5175, 0.37216, J013435.66-093102.9, 2.225, 52147, 662, 475
186841872201678848, 24.3518, -8.4055, 2.56598, J013724.43-082419.8, 2.566, 52145, 663, 375
120131173316820992, 24.3588, 15.0816, 2.21976, J013726.10+150453.9, 2.220, 51882, 426, 416
112812558536146944, 24.3748, 0.3787, 2.74438, J013729.94+002243.2, 2.744, 51820, 400, 631
120131173253906432, 24.5172, 15.1643, 2.49582, J013804.12+150951.4, 2.495, 51882, 426, 401
186841871610281984, 24.6234, -9.8798, 4.20593, J013829.60-095247.3, 4.156, 52145, 663, 234
120131173652365312, 24.7278, 14.4802, 3.11417, J013854.66+142848.8, 3.126, 51882, 426, 496
186841871522201600, 24.7445, -10.2734, 3.19303, J013858.67-101624.4, 3.241, 52145, 663, 213
186841872369451008, 24.7533, -8.7890, 3.13438, J013900.78-084720.5, 3.135, 52145, 663, 415
186841872348479488, 24.7558, -8.4122, 3.01614, J013901.40-082443.9, 3.016, 52145, 663, 410
186841872876961792, 25.2049, -8.6618, 3.71308, J014049.18-083942.5, 3.713, 52145, 663, 536
113093894232604672, 25.3460, -0.4061, 2.59793, J014123.03-002422.1, 2.598, 51788, 401, 192
113093895524450304, 25.5614, 0.3901, 3.37042, J014214.74+002324.3, 3.371, 51788, 401, 500
187123471791161344, 25.6477, -8.5468, 3.03433, J014235.45-083248.3, 3.034, 52174, 664, 389
187123471761801216, 25.7443, -8.6458, 3.06072, J014258.63-083844.9, 3.060, 52174, 664, 382
120131174197624832, 25.8419, 14.6934, 2.36471, J014322.05+144136.1, 2.374, 51882, 426, 626
187123471120072704, 25.8682, -10.0054, 4.49539, J014328.37-100019.3, 4.492, 52174, 664, 229
113093895746748416, 25.9495, 0.4601, 2.42464, J014347.89+002736.3, 2.423, 51788, 401, 553
187123471510142976, 26.0288, -8.1171, 2.50672, J014406.90-080701.6, 2.508, 52174, 664, 322
